tx	250	mtcp	1	3300887	3300887	3300887
tx	250	mtcp	8	26519063	26519063	26519063
tx	250	mtcp	16	51650643	51650643	51650643
tx	250	mtcp	32	99844237	99844237	99844237
tx	250	mtcp	64	181437669	181437669	181437669
tx	250	mtcp	128	337122026	337122026	337122026
tx	250	mtcp	256	626323117	626323117	626323117
tx	250	mtcp	512	1021399408	1021399408	1021399408
tx	250	mtcp	1024	1473311752	1473311752	1473311752
tx	250	mtcp	2048	1638577997	1638577997	1638577997
