rx	1000	fn_so	1	1634894	1633022	1646855
rx	1000	fn_so	8	1305861	1305143	1307058
rx	1000	fn_so	16	29821828	29813192	30334235
rx	1000	fn_so	32	57412316	57346713	57423536
rx	1000	fn_so	64	112441194	112228613	112677028
rx	1000	fn_so	128	222419451	218829811	222914611
rx	1000	fn_so	256	391912879	388991901	394700613
rx	1000	fn_so	512	752130686	747883735	753605271
rx	1000	fn_so	1024	1459295376	1449408490	1460320284
rx	1000	fn_so	2048	2549073607	2543125902	2553987918
