tx	1000	linux	1	298937	298937	298937
tx	1000	linux	8	2401270	2401270	2401270
tx	1000	linux	16	4840476	4840476	4840476
tx	1000	linux	32	9582321	9582321	9582321
tx	1000	linux	64	18915521	18915521	18915521
tx	1000	linux	128	38680305	38680305	38680305
tx	1000	linux	256	77006191	77006191	77006191
tx	1000	linux	512	148151856	148151856	148151856
tx	1000	linux	1024	286911043	286911043	286911043
tx	1000	linux	2048	444345208	444345208	444345208
