rx	1000	linux	1	739378	739378	739378
rx	1000	linux	8	5754905	5754905	5754905
rx	1000	linux	16	11507285	11507285	11507285
rx	1000	linux	32	22623367	22623367	22623367
rx	1000	linux	64	43530813	43530813	43530813
rx	1000	linux	128	84678101	84678101	84678101
rx	1000	linux	256	164270031	164270031	164270031
rx	1000	linux	512	312218809	312218809	312218809
rx	1000	linux	1024	571521560	571521560	571521560
rx	1000	linux	2048	944403927	944403927	944403927
