tx	250	fn_so	1	4136094	4104460	4167728
tx	250	fn_so	8	33589972	33589972	33589972
tx	250	fn_so	16	67079815	67079815	67079815
tx	250	fn_so	32	132554075	132279006	132829145
tx	250	fn_so	64	264230525	264230525	264230525
tx	250	fn_so	128	476395017	476395017	476395017
tx	250	fn_so	256	958201701	958201701	958201701
tx	250	fn_so	512	1657365231	1657365231	1657365231
tx	250	fn_so	1024	2959811736	2959811736	2959811736
tx	250	fn_so	2048	4293712283	4293712283	4293712283
