rx	250	linux	1	1007697	1007697	1007697
rx	250	linux	8	7843506	7843506	7843506
rx	250	linux	16	15447245	15447245	15447245
rx	250	linux	32	30477330	30477330	30477330
rx	250	linux	64	58013325	58013325	58013325
rx	250	linux	128	111218140	111218140	111218140
rx	250	linux	256	214658446	214658446	214658446
rx	250	linux	512	401572065	401572065	401572065
rx	250	linux	1024	711822850	711822850	711822850
rx	250	linux	2048	1128718921	1128718921	1128718921
