tx	1000	mtcp	1	984054	984054	984054
tx	1000	mtcp	8	7853047	7853047	7853047
tx	1000	mtcp	16	15666582	15666582	15666582
tx	1000	mtcp	32	31247105	31247105	31247105
tx	1000	mtcp	64	60306965	60306965	60306965
tx	1000	mtcp	128	118240891	118240891	118240891
tx	1000	mtcp	256	219065755	219065755	219065755
tx	1000	mtcp	512	418457497	418457497	418457497
tx	1000	mtcp	1024	727840719	727840719	727840719
tx	1000	mtcp	2048	1194317454	1194317454	1194317454
